ANO_ELEICAO,SQ_CANDIDATO,NM_CANDIDATO,DS_CARGO,DS_GENERO,DS_COR_RACA,DS_GRAU_INSTRUCAO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,PERC_VOTOS
2012,210000000345,RODRIGO CHAGAS SILVEIRA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,988,"0,07"
2012,210000010597,ANGELA MARIA CARSTER COSTA,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,NÃO ELEITO,0,"0,00"
2012,210000000400,PATRÍCIA SILVA DOS SANTOS,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,801,"0,05"
2012,210000010595,AIRTO JOÃO FERRONATO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,4103,"0,28"
2012,210000032925,VERA JUSTINA GUASSO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,2837,"0,19"
2012,210000017199,ROBERTO GIORDANO,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,265,"0,02"
2012,210000033008,LUIZ ALBERTO NEGRINHO DE OLIVEIRA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,1220,"0,08"
2012,210000028888,CAROLINE PANAZZOLO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,359,"0,02"
2012,210000017161,CLAUDIO RENATO COSTA FRANZEN,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1000,"0,07"
2012,210000035750,KATIUCIA LUCENA MARQUES,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,SUPLENTE,20,"0,00"
2012,210000032915,ÉRICO RONI MASLINKIEWICZ CORRÊA,PREFEITO,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,4122,"0,28"
2012,210000010985,SÍLVIA REGINA CAPULO,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,125,"0,01"
2012,210000010987,VERA LUIZA COUTINHO VALÉRIO,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,235,"0,02"
2012,210000029029,CARLA VIVIANE LOPES,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,21,"0,00"
2012,210000001021,PEDRO RENI PEREIRA DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,408,"0,03"
2012,210000010946,JOAO CARLOS CAVALHEIRO NEDEL,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,7582,"0,52"
2012,210000000291,ADELI PACHECO DE MORAIS,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,159,"0,01"
2012,210000000453,JESUS CASSIÁ LOPES GOMES,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,2928,"0,20"
2012,210000035749,JAIR HONORIO DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,137,"0,01"
2012,210000035938,ENEIDA FINGER,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,76,"0,01"
2012,210000000386,JOÃO REUS DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,870,"0,06"
2012,210000017190,PAULO ANTÃO AZAMBUJA BAPTISTA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,441,"0,03"
2012,210000010949,JOSE ISMAEL HEINEN,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,1787,"0,12"
2012,210000001028,RUTH MARIA DE JESUS AMARAL D AMORIM,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,873,"0,06"
2012,210000000467,ORLANDO NOGARETT PIBERNAT DE CARVALHO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,477,"0,03"
2012,210000000464,MÁRCIA REGINA DA SILVA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,125,"0,01"
2012,210000010938,FLAVIO KLOVAN,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,638,"0,04"
2012,210000000484,YASSANAN DE SOUZA COSTA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,197,"0,01"
2012,210000018660,CLAISON JOSÉ BERNARDINI,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,89,"0,01"
2012,210000017165,GENILTON MACEDO RIBEIRO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,73,"0,01"
2012,210000032998,JANE MELO SOARES VALLE,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,465,"0,03"
2012,210000010976,PAULO RENATO PULZ,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,344,"0,02"
2012,210000010988,VERLAU IBA FAGUNDES WERDUM,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,SUPLENTE,133,"0,01"
2012,210000010639,PAULO ROBERTO SOARES,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,SUPLENTE,566,"0,04"
2012,210000000444,ELISABETE PEREZ REIS,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,686,"0,05"
2012,210000018679,JULIANO CARRICONDE FRIPP,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,317,"0,02"
2012,210000000328,LUIZ FABIANO DE SOUZA,VEREADOR,MASCULINO,NÃO INFORMADO,LÊ E ESCREVE,SUPLENTE,2424,"0,17"
2012,210000029587,GILSOMAR DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,1886,"0,13"
2012,210000000258,MANUELA PINTO VIEIRA D AVILA,PREFEITO,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,141073,"9,68"
2012,210000028984,GUILHERME MAYRHOFER FONSECA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,195,"0,01"
2012,210000010922,ARNALDO BECK,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,296,"0,02"
2012,210000001018,PABLO SEBASTIAN ANDRADE DE MELO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,2745,"0,19"
2012,210000004265,JAIRES DA SILVA MACIEL,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,941,"0,06"
2012,210000010610,ENODIR NAZARENO BARBOSA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,222,"0,02"
2012,210000033999,ROBERTO VILODRE DE SOUZA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,653,"0,04"
2012,210000035732,JOCEANE LOUREIRO CAETANO,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,3,"0,00"
2012,210000029984,MARIA CRISTINA FRAGA LOMBARDI,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,61,"0,00"
2012,210000000455,JOSE CARLOS SERPA PINGO VILAR,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,2404,"0,17"
2012,210000000441,CÁSSIO DE JESUS TROGILDO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,9541,"0,66"
2012,210000028983,MARIA EUNICE RODRIGUES PEREIRA,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,62,"0,00"
2012,210000000366,ANTONIO INÁCIO MATOS DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1393,"0,10"
2012,210000010621,LEONARDO MESQUITA SORIANO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1183,"0,08"
2012,210000035029,ADRIENNE PEIXOTO CARDOSO,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,24,"0,00"
2012,210000029761,LUIZ FERNANDO SCHREINER MORAES,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1828,"0,13"
2012,210000018665,ERNANI GLORIO MARCHIORETTO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,366,"0,03"
2012,210000010974,NEREU D AVILA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,5356,"0,37"
2012,210000028712,PAULO CESAR SANTOS DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,3034,"0,21"
2012,210000010964,MARCELO REMIÃO FRANCIOSI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,361,"0,02"
2012,210000018652,ALEX SANDRO NUNES DA ROSA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,440,"0,03"
2012,210000000460,LUIZ VALDENIR DA SILVA MEDEIROS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,441,"0,03"
2012,210000010966,MARIA LUIZA GONÇALVES NEVES,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,2934,"0,20"
2012,210000000388,JÚLIO LOPES DOS SANTOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,167,"0,01"
2012,210000010932,CLEITON SILVESTRE MUNHOZ DE FREITAS,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,6556,"0,45"
2012,210000010598,ANGELITA PINTO DE SOUZA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1493,"0,10"
2012,210000000292,ALEXANDRE DIAS ABREU,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1153,"0,08"
2012,210000001004,MARCIO NEVES RAMOS,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1309,"0,09"
2012,210000010934,DÊIVID BERED SALDANHA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,SUPLENTE,609,"0,04"
2012,210000000995,ISAURA MARIA SILVA,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,64,"0,00"
2012,210000001014,OSORIO AFONSO DE QUEIROZ JUNIOR,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,441,"0,03"
2012,210000017162,CRISTINA DE SOUZA MUTTE,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,73,"0,01"
2012,210000034504,ADRIAN FRAGA RIBEIRO SLASKI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,110,"0,01"
2012,210000000383,JANQUIEL ZENI PAPINI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1033,"0,07"
2012,210000032997,IVO HENRIQUE STREB,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,395,"0,03"
2012,210000010644,RAFAEL RODRIGO DA SILVA CAVALHEIRO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1110,"0,08"
2012,210000033237,ROGERIO FRAGA SCHVARSTZHAUPT,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,58,"0,00"
2012,210000017156,ANTÔNIO LUIZ BRAZ,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,3305,"0,23"
2012,210000001003,LUIZ CARLOS WARTH BICHINHO,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,410,"0,03"
2012,210000000406,VERA LUCIA ROSA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,183,"0,01"
2012,210000000369,CARLOS ATÍLIO TODESCHINI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,4443,"0,31"
2012,210000018677,JORGE DILSON RIGOLI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,73,"0,01"
2012,210000001007,MARIA SALETE ARPINI,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,136,"0,01"
2012,210000000336,NERY VOLTERREIS MULLER ANNES,VEREADOR,MASCULINO,NÃO INFORMADO,LÊ E ESCREVE,SUPLENTE,2530,"0,17"
2012,210000032986,CARLOS EDUARDO DOS SANTOS LIMA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,47,"0,00"
2012,210000010984,SÉRGIO ANTONIO ROSA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,438,"0,03"
2012,210000000476,RUBENS MILLMAN,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,2166,"0,15"
2012,210000018674,IVONEI MATTOS FONTOURA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,341,"0,02"
2012,210000010947,JORGE LUIS SILVA DE AZEVEDO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,853,"0,06"
2012,210000028685,JORGE RICARDO FISCHER PIGATTO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,348,"0,02"
2012,210000017176,LENIRA BAGESTEIRO QUINTAL DA FONTOURA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,195,"0,01"
2012,210000028954,ENIO JOSÉ HORLLE MENEGHETTI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1121,"0,08"
2012,210000028645,WALTER SOUZA CORREA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,1248,"0,09"
2012,210000001022,PLINIO ALEXANDRE ZALEWSKI VARGAS,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,565,"0,04"
2012,210000017202,SERGIO FETT SPARTA DE SOUZA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1571,"0,11"
2012,210000001033,VALTER LUIS DA COSTA NAGELSTEIN,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,ELEITO,8940,"0,61"
2012,210000000354,WALDEMAR MOURA LIMA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,400,"0,03"
2012,210000017167,ISACC SPRINZ,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,388,"0,03"
2012,210000032994,GABRIELA CAROLINA CATTANI DELORD,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,388,"0,03"
2012,210000010933,DIOGENES LUIZ LIMA DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO INCOMPLETO,SUPLENTE,452,"0,03"
2012,210000010606,DENISE FERRAZ DA SILVA,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL INCOMPLETO,SUPLENTE,280,"0,02"
2012,210000000392,LUIZ FRANCISCO CARRINHO DE OLIVEIRA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,62,"0,00"
2012,210000017157,ARGEU DA SILVA BRUM,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,496,"0,03"
2012,210000010940,GILMAR DRAGO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1126,"0,08"
2012,210000000371,CAROLINA ROLIM SEGGER,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,140,"0,01"
2012,210000000339,PAULO ANTONIO DA COSTA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,691,"0,05"
2012,210000001030,SANDRO BORGES DA ROSA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,788,"0,05"
2012,210000029980,CLOVIS DOS PASSOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,NÃO ELEITO,99,"0,01"
2012,210000017171,JORGE HORÁCIO CORRÊA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,572,"0,04"
2012,210000010601,CAREN MAURICEIA GONÇALVES LEITE,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,99,"0,01"
2012,210000033004,JULIO CESAR FERREIRA VOLINO,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,NÃO ELEITO,1267,"0,09"
2012,210000010624,MAGDA VIVIANE DE DEUS DOS SANTOS,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,193,"0,01"
2012,210000010630,MARTA DE SOUZA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,81,"0,01"
2012,210000000303,CIRILO DUTRA BARBOSA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,246,"0,02"
2012,210000010599,ANTONIO CARLOS MORAES DUARTE,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,2908,"0,20"
2012,210000018654,ANTONIO LETTIERI,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,136,"0,01"
2012,210000000478,SILVIA SILVEIRA RODRIGUES,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,102,"0,01"
2012,210000010963,LUPICINIO JORGE QUEVEDO RODRIGUES,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,661,"0,05"
2012,210000010977,RAUL FERNANDO COHEN,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1169,"0,08"
2012,210000000343,PEDRO OLIVIO PEREIRA VALIN,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,80,"0,01"
2012,210000000311,EDUARDO NUNES DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,473,"0,03"
2012,210000034002,MAURA ROSANE FERNANDES DE CASTRO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,9,"0,00"
2012,210000033012,LUIZ REINALDO FRANÇA PINTO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,130,"0,01"
2012,210000018689,NEIVA INES LAZZAROTTO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1271,"0,09"
2012,210000010931,CLEDIR STURZBECHER RIBEIRO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,35,"0,00"
2012,210000018678,JOÃO EZEQUIEL MENDONÇA DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,1334,"0,09"
2012,210000030239,JOE LUIS DOS SANTOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,66,"0,00"
2012,210000029610,GUARACI NUNES DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO FUNDAMENTAL COMPLETO,SUPLENTE,174,"0,01"
2012,210000010650,THYAGO SOUZA COSTA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,219,"0,02"
2012,210000029981,JOMAR FLORINDO SILVEIRA DOS SANTOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,NÃO ELEITO,175,"0,01"
2012,210000018657,BEATRIZ GERHARDT,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,81,"0,01"
2012,210000000346,RODRIGO MARINI MARONI,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,2861,"0,20"
2012,210000000458,LAURO BARRETO DOS SANTOS,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,361,"0,02"
2012,210000018669,GERSON LUIS ROLIM,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,20,"0,00"
2012,210000000389,LEILA VALENCIO DA SILVA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,300,"0,02"
2012,210000000380,GUSTAVO DA SILVEIRA BECKER,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,41,"0,00"
2012,210000029988,WANDA LUCIA DE SOUZA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,110,"0,01"
2012,210000000384,JOSUÉ MARQUES ROSA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,234,"0,02"
2012,210000000342,PAULO RICARDO DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,LÊ E ESCREVE,SUPLENTE,1229,"0,08"
2012,210000000359,ADELI SELL,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,5026,"0,35"
2012,210000000341,PAULO FERNANDO BICCA GUIMARAES,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,446,"0,03"
2012,210000018663,EMERSON MARTINS DUTRA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,752,"0,05"
2012,210000010645,ROBERTO DAVID TEVAH,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,232,"0,02"
2012,210000010955,KEVIN CHAVES KRIEGER,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,ELEITO,11444,"0,79"
2012,210000000355,ADÃO ROBERTO RODRIGUES VILLAVERDE,PREFEITO,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,76548,"5,26"
2012,210000010616,JORGE ALBERTO KAUS DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,109,"0,01"
2012,210000018695,TATIRRÊ PROCÓPIO PAZ,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,241,"0,02"
2012,210000018696,TÁSSIA LOPES DOS SANTOS,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,120,"0,01"
2012,210000010640,PAULO SÉRGIO ALVES DOS SANTOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,ELEITO,3311,"0,23"
2012,210000010927,CARLOS DAVID PARIZOTTO DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,856,"0,06"
2012,210000030093,SERGIO RIBEIRO DE CAMPOS,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,741,"0,05"
2012,210000000482,VERA LUCIA TEIXEIRA PEDROZO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,196,"0,01"
2012,210000017152,ABILIO MOREIRA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,601,"0,04"
2012,210000010648,SERGIO DILNEI MOTTA HALFEN,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,843,"0,06"
2012,210000032991,EDUARDO BOCHI DE SALES,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,75,"0,01"
2012,210000018590,CARLOS ROBERTO DE SOUZA ROBAINA,PREFEITO,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,30577,"2,10"
2012,210000018653,ALEXSANDER FRAGA DA SILVA,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,SUPLENTE,1424,"0,10"
2012,210000000325,LETICIA GIARDIN DE SOUZA,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR INCOMPLETO,SUPLENTE,1008,"0,07"
2012,210000000351,TICIANA DE OLIVEIRA ALVARES,VEREADOR,FEMININO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,2752,"0,19"
2012,210000032923,MYRELA LEITÃO BARROS,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,6,"0,00"
2012,210000032920,JULIO CEZAR LEIRIAS FLORES,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,2215,"0,15"
2012,210000010951,JOSÉ CLAUDEMIR MARTINS CARVALHO,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,1215,"0,08"
2012,210000033002,JOSÉ DELMAR SILVEIRA DE ARAÚJO,VEREADOR,MASCULINO,NÃO INFORMADO,SUPERIOR INCOMPLETO,NÃO ELEITO,345,"0,02"
2012,210000017193,PAULO ROBERTO SALAZAR DA SILVEIRA,VEREADOR,MASCULINO,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,SUPLENTE,340,"0,02"
2012,210000032981,ALICE COMASSETTO,VEREADOR,FEMININO,NÃO INFORMADO,SUPERIOR COMPLETO,NÃO ELEITO,1061,"0,07"
