SQ_CANDIDATO,ANO_ELEICAO,SG_UE,NM_UE,CD_CARGO,DS_CARGO,NM_CANDIDATO,CD_GENERO,DS_GENERO,CD_GRAU_INSTRUCAO,DS_GRAU_INSTRUCAO,CD_COR_RACA,DS_COR_RACA,QT_VOTOS_NOMINAIS,PERC_VOTOS,CLASSIFICACAO,SITUACAO
210000001006,2012,88013,PORTO ALEGRE,13,VEREADOR,MARIA DE LOURDES DOS SANTOS SPRENGER,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,4402,0.30220336597706354,45,NÃO ELEITO
210000010972,2012,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIO FERREIRA BINS ELY,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,13336,0.9155347770718127,9,NÃO ELEITO
210000010593,2012,88013,PORTO ALEGRE,13,VEREADOR,ADELINA DE FÁTIMA LEMOS DE FREITAS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,107,0.007345697446511995,461,NÃO ELEITO
210000032987,2012,88013,PORTO ALEGRE,13,VEREADOR,CARLOS VIENEL,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,255,0.017506101391220174,352,NÃO ELEITO
210000029618,2012,88013,PORTO ALEGRE,13,VEREADOR,JADELAINE FEIJÓ DA SILVA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,1,6.8651378004785e-05,573,NÃO ELEITO
210000028604,2012,88013,PORTO ALEGRE,13,VEREADOR,FABIO AUGUSTO TOSCANI ANDRETTA,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,640,0.0439368819230624,218,NÃO ELEITO
210000028953,2012,88013,PORTO ALEGRE,13,VEREADOR,JAIR GONÇALVES PRATES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,644,0.04421148743508154,217,NÃO ELEITO
210000001023,2012,88013,PORTO ALEGRE,13,VEREADOR,RAMIRO GUERRA MARTINI,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,385,0.026430780531842227,291,NÃO ELEITO
210000017201,2012,88013,PORTO ALEGRE,13,VEREADOR,SENDHY SPINDOLA,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,44,0.00302066063221054,533,NÃO ELEITO
210000017159,2012,88013,PORTO ALEGRE,13,VEREADOR,CARLA SOARES TONDING,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,74,0.00508020197235409,498,NÃO ELEITO
210000000309,2012,88013,PORTO ALEGRE,13,VEREADOR,EDISON COSTA MARQUES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,748,0.051351230747579184,197,NÃO ELEITO
210000010941,2012,88013,PORTO ALEGRE,13,VEREADOR,GUILHERME EUGENIO GUEDES FORTES,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,496,0.034051083490373356,248,NÃO ELEITO
210000000374,2012,88013,PORTO ALEGRE,13,VEREADOR,CLÁUDIO MARCOS PERES TORALLES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,442,0.03034390907811497,266,NÃO ELEITO
210000000301,2012,88013,PORTO ALEGRE,13,VEREADOR,BERNARDINO VENDRUSCOLO,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,7386,0.507059077943342,22,NÃO ELEITO
210000000440,2012,88013,PORTO ALEGRE,13,VEREADOR,CIRILO JOÃO FAE,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,2530,0.17368798635210606,81,NÃO ELEITO
210000033239,2012,88013,PORTO ALEGRE,13,VEREADOR,GIANDERSON GUIDO GIRARDI,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,27,0.0018535872061291952,547,NÃO ELEITO
210000010613,2012,88013,PORTO ALEGRE,13,VEREADOR,IARA RIBEIRO MIRAGEM,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,222,0.015240605917062269,372,NÃO ELEITO
210000000308,2012,88013,PORTO ALEGRE,13,VEREADOR,DILMAIR MONTE DOS SANTOS,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,-3,#NE#,222,0.015240605917062269,372,NÃO ELEITO
210000010957,2012,88013,PORTO ALEGRE,13,VEREADOR,LINDO CRISTALDO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,2095,0.14382463692002456,94,NÃO ELEITO
210000000295,2012,88013,PORTO ALEGRE,13,VEREADOR,ANDRE LUIS BUENO IRIGON,2,MASCULINO,2,LÊ E ESCREVE,-3,#NE#,206,0.014142183868985709,387,NÃO ELEITO
210000000320,2012,88013,PORTO ALEGRE,13,VEREADOR,JOSE CESLAVO SANTOS BARTOCHAK,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,93,0.0063845781544450055,474,NÃO ELEITO
210000000468,2012,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR DOS SANTOS BRUM,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,5575,0.3827314323766764,32,NÃO ELEITO
210000000480,2012,88013,PORTO ALEGRE,13,VEREADOR,TERESINHA CATARINA OLIVEIRA MARQUES,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,196,0.01345567008893786,390,NÃO ELEITO
210000000456,2012,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ BATISTA BRERO,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,705,0.048399221493373425,204,NÃO ELEITO
210000034022,2012,88013,PORTO ALEGRE,13,VEREADOR,ANGELO MARCOS MORAES FERNANDES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,72,0.00494289921634452,503,NÃO ELEITO
210000000331,2012,88013,PORTO ALEGRE,13,VEREADOR,MARCELO DANIEL DA SILVA CORREA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,771,0.05293021244168923,193,NÃO ELEITO
210000017195,2012,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL CASTILHOS FURTADO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,727,0.049909551809478696,203,NÃO ELEITO
210000018667,2012,88013,PORTO ALEGRE,13,VEREADOR,FERNANDA MELCHIONNA E SILVA,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,7214,0.49525104092651895,23,NÃO ELEITO
210000000330,2012,88013,PORTO ALEGRE,13,VEREADOR,MARCELO CARPES DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,160,0.0109842204807656,411,NÃO ELEITO
210000000293,2012,88013,PORTO ALEGRE,13,VEREADOR,AMARILDO PATROCINIO DA ROSA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,383,0.026293477775832654,293,NÃO ELEITO
210000033013,2012,88013,PORTO ALEGRE,13,VEREADOR,MANOEL MENANDRO DE ARAÚJO ROCHA FILHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,69,0.004736945082330165,506,NÃO ELEITO
210000017173,2012,88013,PORTO ALEGRE,13,VEREADOR,JOSÉ DORNELES PEREIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,531,0.036453881720540836,244,NÃO ELEITO
210000000363,2012,88013,PORTO ALEGRE,13,VEREADOR,ALBERTO MOURA TERRES,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1270,0.08718725006607696,135,NÃO ELEITO
210000032983,2012,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO NATAL MACIEL ORTIZ,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,287,0.019702945487373297,339,NÃO ELEITO
210000018670,2012,88013,PORTO ALEGRE,13,VEREADOR,HELENA CRISTINA BORGES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,799,0.054852451025823215,188,NÃO ELEITO
210000017188,2012,88013,PORTO ALEGRE,13,VEREADOR,NINA NAIR JORNOOKI,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,3,0.000205954134014355,568,NÃO ELEITO
210000000345,2012,88013,PORTO ALEGRE,13,VEREADOR,RODRIGO CHAGAS SILVEIRA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,988,0.06782756146872758,164,NÃO ELEITO
210000010597,2012,88013,PORTO ALEGRE,13,VEREADOR,ANGELA MARIA CARSTER COSTA,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,0,0.0,574,NÃO ELEITO
210000000400,2012,88013,PORTO ALEGRE,13,VEREADOR,PATRÍCIA SILVA DOS SANTOS,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,801,0.05498975378183279,186,NÃO ELEITO
210000010595,2012,88013,PORTO ALEGRE,13,VEREADOR,AIRTO JOÃO FERRONATO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,4103,0.28167660395363286,51,NÃO ELEITO
210000032925,2012,88013,PORTO ALEGRE,13,VEREADOR,VERA JUSTINA GUASSO,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,2837,0.19476395939957505,70,NÃO ELEITO
210000017199,2012,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO GIORDANO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,265,0.018192615171268023,346,NÃO ELEITO
210000033008,2012,88013,PORTO ALEGRE,13,VEREADOR,LUIZ ALBERTO NEGRINHO DE OLIVEIRA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,1220,0.0837546811658377,140,NÃO ELEITO
210000028888,2012,88013,PORTO ALEGRE,13,VEREADOR,CAROLINE PANAZZOLO,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,359,0.024645844703717817,302,NÃO ELEITO
210000017161,2012,88013,PORTO ALEGRE,13,VEREADOR,CLAUDIO RENATO COSTA FRANZEN,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1000,0.068651378004785,163,NÃO ELEITO
210000035750,2012,88013,PORTO ALEGRE,13,VEREADOR,KATIUCIA LUCENA MARQUES,4,FEMININO,5,ENSINO MÉDIO INCOMPLETO,-3,#NE#,20,0.0013730275600957,554,NÃO ELEITO
210000032915,2012,88013,PORTO ALEGRE,11,PREFEITO,ÉRICO RONI MASLINKIEWICZ CORRÊA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,4122,0.2829809801357238,50,NÃO ELEITO
210000010985,2012,88013,PORTO ALEGRE,13,VEREADOR,SÍLVIA REGINA CAPULO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,125,0.008581422250598126,444,NÃO ELEITO
210000010987,2012,88013,PORTO ALEGRE,13,VEREADOR,VERA LUIZA COUTINHO VALÉRIO,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,235,0.016133073831124476,365,NÃO ELEITO
210000029029,2012,88013,PORTO ALEGRE,13,VEREADOR,CARLA VIVIANE LOPES,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,21,0.0014416789381004852,551,NÃO ELEITO
210000001021,2012,88013,PORTO ALEGRE,13,VEREADOR,PEDRO RENI PEREIRA DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,408,0.028009762225952282,285,NÃO ELEITO
210000010946,2012,88013,PORTO ALEGRE,13,VEREADOR,JOAO CARLOS CAVALHEIRO NEDEL,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,7582,0.5205147480322799,20,NÃO ELEITO
210000000291,2012,88013,PORTO ALEGRE,13,VEREADOR,ADELI PACHECO DE MORAIS,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,159,0.010915569102760815,412,NÃO ELEITO
210000000453,2012,88013,PORTO ALEGRE,13,VEREADOR,JESUS CASSIÁ LOPES GOMES,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,2928,0.2010112347980105,67,NÃO ELEITO
210000035749,2012,88013,PORTO ALEGRE,13,VEREADOR,JAIR HONORIO DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,137,0.009405238786655546,435,NÃO ELEITO
210000035938,2012,88013,PORTO ALEGRE,13,VEREADOR,ENEIDA FINGER,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,76,0.005217504728363661,496,NÃO ELEITO
210000000386,2012,88013,PORTO ALEGRE,13,VEREADOR,JOÃO REUS DA SILVA,2,MASCULINO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,870,0.05972669886416296,175,NÃO ELEITO
210000017190,2012,88013,PORTO ALEGRE,13,VEREADOR,PAULO ANTÃO AZAMBUJA BAPTISTA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,441,0.030275257700110185,268,NÃO ELEITO
210000010949,2012,88013,PORTO ALEGRE,13,VEREADOR,JOSE ISMAEL HEINEN,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,1787,0.12268001249455081,108,NÃO ELEITO
210000001028,2012,88013,PORTO ALEGRE,13,VEREADOR,RUTH MARIA DE JESUS AMARAL D AMORIM,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,873,0.05993265299817731,174,NÃO ELEITO
210000000467,2012,88013,PORTO ALEGRE,13,VEREADOR,ORLANDO NOGARETT PIBERNAT DE CARVALHO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,477,0.03274670730828245,255,NÃO ELEITO
210000000464,2012,88013,PORTO ALEGRE,13,VEREADOR,MÁRCIA REGINA DA SILVA,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,125,0.008581422250598126,444,NÃO ELEITO
210000010938,2012,88013,PORTO ALEGRE,13,VEREADOR,FLAVIO KLOVAN,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,638,0.04379957916705283,219,NÃO ELEITO
210000000484,2012,88013,PORTO ALEGRE,13,VEREADOR,YASSANAN DE SOUZA COSTA,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,197,0.013524321466942645,389,NÃO ELEITO
210000018660,2012,88013,PORTO ALEGRE,13,VEREADOR,CLAISON JOSÉ BERNARDINI,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,89,0.006109972642425866,478,NÃO ELEITO
210000017165,2012,88013,PORTO ALEGRE,13,VEREADOR,GENILTON MACEDO RIBEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,73,0.005011550594349305,500,NÃO ELEITO
210000032998,2012,88013,PORTO ALEGRE,13,VEREADOR,JANE MELO SOARES VALLE,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,465,0.03192289077222502,257,NÃO ELEITO
210000010976,2012,88013,PORTO ALEGRE,13,VEREADOR,PAULO RENATO PULZ,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,344,0.023616074033646038,309,NÃO ELEITO
210000010988,2012,88013,PORTO ALEGRE,13,VEREADOR,VERLAU IBA FAGUNDES WERDUM,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,-3,#NE#,133,0.009130633274636405,439,NÃO ELEITO
210000010639,2012,88013,PORTO ALEGRE,13,VEREADOR,PAULO ROBERTO SOARES,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,-3,#NE#,566,0.03885667995070831,233,NÃO ELEITO
210000000444,2012,88013,PORTO ALEGRE,13,VEREADOR,ELISABETE PEREZ REIS,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,686,0.04709484531128251,211,NÃO ELEITO
210000018679,2012,88013,PORTO ALEGRE,13,VEREADOR,JULIANO CARRICONDE FRIPP,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,317,0.021762486827516844,318,NÃO ELEITO
210000000328,2012,88013,PORTO ALEGRE,13,VEREADOR,LUIZ FABIANO DE SOUZA,2,MASCULINO,2,LÊ E ESCREVE,-3,#NE#,2424,0.16641094028359885,86,NÃO ELEITO
210000029587,2012,88013,PORTO ALEGRE,13,VEREADOR,GILSOMAR DA SILVA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,1886,0.1294764989170245,99,NÃO ELEITO
210000000258,2012,88013,PORTO ALEGRE,11,PREFEITO,MANUELA PINTO VIEIRA D AVILA,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,141073,9.684855849269034,2,NÃO ELEITO
210000028984,2012,88013,PORTO ALEGRE,13,VEREADOR,GUILHERME MAYRHOFER FONSECA,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,195,0.013387018710933077,392,NÃO ELEITO
210000010922,2012,88013,PORTO ALEGRE,13,VEREADOR,ARNALDO BECK,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,296,0.02032080788941636,332,NÃO ELEITO
210000001018,2012,88013,PORTO ALEGRE,13,VEREADOR,PABLO SEBASTIAN ANDRADE DE MELO,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,2745,0.18844803262313484,74,NÃO ELEITO
210000004265,2012,88013,PORTO ALEGRE,13,VEREADOR,JAIRES DA SILVA MACIEL,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,941,0.06460094670250269,167,NÃO ELEITO
210000010610,2012,88013,PORTO ALEGRE,13,VEREADOR,ENODIR NAZARENO BARBOSA,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,222,0.015240605917062269,372,NÃO ELEITO
210000033999,2012,88013,PORTO ALEGRE,13,VEREADOR,ROBERTO VILODRE DE SOUZA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,653,0.04482934983712461,215,NÃO ELEITO
210000035732,2012,88013,PORTO ALEGRE,13,VEREADOR,JOCEANE LOUREIRO CAETANO,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,3,0.000205954134014355,568,NÃO ELEITO
210000029984,2012,88013,PORTO ALEGRE,13,VEREADOR,MARIA CRISTINA FRAGA LOMBARDI,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,61,0.004187734058291885,514,NÃO ELEITO
210000000455,2012,88013,PORTO ALEGRE,13,VEREADOR,JOSE CARLOS SERPA PINGO VILAR,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,2404,0.16503791272350313,87,NÃO ELEITO
210000000441,2012,88013,PORTO ALEGRE,13,VEREADOR,CÁSSIO DE JESUS TROGILDO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,9541,0.6550027975436536,14,NÃO ELEITO
210000028983,2012,88013,PORTO ALEGRE,13,VEREADOR,MARIA EUNICE RODRIGUES PEREIRA,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,62,0.0042563854362966695,512,NÃO ELEITO
210000000366,2012,88013,PORTO ALEGRE,13,VEREADOR,ANTONIO INÁCIO MATOS DA SILVA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,1393,0.09563136956066551,127,NÃO ELEITO
210000010621,2012,88013,PORTO ALEGRE,13,VEREADOR,LEONARDO MESQUITA SORIANO,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,1183,0.08121458017966066,144,NÃO ELEITO
210000035029,2012,88013,PORTO ALEGRE,13,VEREADOR,ADRIENNE PEIXOTO CARDOSO,4,FEMININO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,24,0.00164763307211484,548,NÃO ELEITO
210000029761,2012,88013,PORTO ALEGRE,13,VEREADOR,LUIZ FERNANDO SCHREINER MORAES,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1828,0.12549471899274697,103,NÃO ELEITO
210000018665,2012,88013,PORTO ALEGRE,13,VEREADOR,ERNANI GLORIO MARCHIORETTO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,366,0.025126404349751313,298,NÃO ELEITO
210000010974,2012,88013,PORTO ALEGRE,13,VEREADOR,NEREU D AVILA,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,5356,0.3676967805936284,34,NÃO ELEITO
210000028712,2012,88013,PORTO ALEGRE,13,VEREADOR,PAULO CESAR SANTOS DA SILVA,2,MASCULINO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,3034,0.20828828086651768,64,NÃO ELEITO
210000010964,2012,88013,PORTO ALEGRE,13,VEREADOR,MARCELO REMIÃO FRANCIOSI,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,361,0.024783147459727387,300,NÃO ELEITO
210000018652,2012,88013,PORTO ALEGRE,13,VEREADOR,ALEX SANDRO NUNES DA ROSA,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,440,0.030206606322105402,271,NÃO ELEITO
210000000460,2012,88013,PORTO ALEGRE,13,VEREADOR,LUIZ VALDENIR DA SILVA MEDEIROS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,441,0.030275257700110185,268,NÃO ELEITO
210000010966,2012,88013,PORTO ALEGRE,13,VEREADOR,MARIA LUIZA GONÇALVES NEVES,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,2934,0.2014231430660392,66,NÃO ELEITO
210000000388,2012,88013,PORTO ALEGRE,13,VEREADOR,JÚLIO LOPES DOS SANTOS,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,167,0.011464780126799095,408,NÃO ELEITO
210000010932,2012,88013,PORTO ALEGRE,13,VEREADOR,CLEITON SILVESTRE MUNHOZ DE FREITAS,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,6556,0.4500784341993705,27,NÃO ELEITO
210000010598,2012,88013,PORTO ALEGRE,13,VEREADOR,ANGELITA PINTO DE SOUZA,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,1493,0.10249650736114402,120,NÃO ELEITO
210000000292,2012,88013,PORTO ALEGRE,13,VEREADOR,ALEXANDRE DIAS ABREU,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1153,0.0791550388395171,147,NÃO ELEITO
210000001004,2012,88013,PORTO ALEGRE,13,VEREADOR,MARCIO NEVES RAMOS,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,1309,0.08986465380826357,132,NÃO ELEITO
210000010934,2012,88013,PORTO ALEGRE,13,VEREADOR,DÊIVID BERED SALDANHA,2,MASCULINO,5,ENSINO MÉDIO INCOMPLETO,-3,#NE#,609,0.04180868920491406,224,NÃO ELEITO
210000000995,2012,88013,PORTO ALEGRE,13,VEREADOR,ISAURA MARIA SILVA,4,FEMININO,4,ENSINO FUNDAMENTAL COMPLETO,-3,#NE#,64,0.00439368819230624,509,NÃO ELEITO
210000001014,2012,88013,PORTO ALEGRE,13,VEREADOR,OSORIO AFONSO DE QUEIROZ JUNIOR,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,441,0.030275257700110185,268,NÃO ELEITO
210000017162,2012,88013,PORTO ALEGRE,13,VEREADOR,CRISTINA DE SOUZA MUTTE,4,FEMININO,3,ENSINO FUNDAMENTAL INCOMPLETO,-3,#NE#,73,0.005011550594349305,500,NÃO ELEITO
210000034504,2012,88013,PORTO ALEGRE,13,VEREADOR,ADRIAN FRAGA RIBEIRO SLASKI,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,110,0.0075516515805263505,457,NÃO ELEITO
210000000383,2012,88013,PORTO ALEGRE,13,VEREADOR,JANQUIEL ZENI PAPINI,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,1033,0.0709168734789429,158,NÃO ELEITO
210000032997,2012,88013,PORTO ALEGRE,13,VEREADOR,IVO HENRIQUE STREB,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,395,0.027117294311890076,288,NÃO ELEITO
210000010644,2012,88013,PORTO ALEGRE,13,VEREADOR,RAFAEL RODRIGO DA SILVA CAVALHEIRO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1110,0.07620302958531135,153,NÃO ELEITO
210000033237,2012,88013,PORTO ALEGRE,13,VEREADOR,ROGERIO FRAGA SCHVARSTZHAUPT,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,58,0.003981779924277531,516,NÃO ELEITO
210000017156,2012,88013,PORTO ALEGRE,13,VEREADOR,ANTÔNIO LUIZ BRAZ,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,3305,0.22689280430581443,60,NÃO ELEITO
210000001003,2012,88013,PORTO ALEGRE,13,VEREADOR,LUIZ CARLOS WARTH BICHINHO,2,MASCULINO,6,ENSINO MÉDIO COMPLETO,-3,#NE#,410,0.02814706498196185,284,NÃO ELEITO
210000000406,2012,88013,PORTO ALEGRE,13,VEREADOR,VERA LUCIA ROSA,4,FEMININO,7,SUPERIOR INCOMPLETO,-3,#NE#,183,0.012563202174875656,399,NÃO ELEITO
210000000369,2012,88013,PORTO ALEGRE,13,VEREADOR,CARLOS ATÍLIO TODESCHINI,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,4443,0.3050180724752598,42,NÃO ELEITO
210000018677,2012,88013,PORTO ALEGRE,13,VEREADOR,JORGE DILSON RIGOLI,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,73,0.005011550594349305,500,NÃO ELEITO
210000001007,2012,88013,PORTO ALEGRE,13,VEREADOR,MARIA SALETE ARPINI,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,136,0.00933658740865076,436,NÃO ELEITO
210000000336,2012,88013,PORTO ALEGRE,13,VEREADOR,NERY VOLTERREIS MULLER ANNES,2,MASCULINO,2,LÊ E ESCREVE,-3,#NE#,2530,0.17368798635210606,81,NÃO ELEITO
210000032986,2012,88013,PORTO ALEGRE,13,VEREADOR,CARLOS EDUARDO DOS SANTOS LIMA,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,47,0.003226614766224895,527,NÃO ELEITO
210000010984,2012,88013,PORTO ALEGRE,13,VEREADOR,SÉRGIO ANTONIO ROSA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,438,0.03006930356609583,272,NÃO ELEITO
210000000476,2012,88013,PORTO ALEGRE,13,VEREADOR,RUBENS MILLMAN,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,2166,0.14869888475836432,92,NÃO ELEITO
210000018674,2012,88013,PORTO ALEGRE,13,VEREADOR,IVONEI MATTOS FONTOURA,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,341,0.023410119899631685,310,NÃO ELEITO
210000010947,2012,88013,PORTO ALEGRE,13,VEREADOR,JORGE LUIS SILVA DE AZEVEDO,2,MASCULINO,7,SUPERIOR INCOMPLETO,-3,#NE#,853,0.05855962543808161,177,NÃO ELEITO
210000028685,2012,88013,PORTO ALEGRE,13,VEREADOR,JORGE RICARDO FISCHER PIGATTO,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,348,0.023890679545665178,307,NÃO ELEITO
210000017176,2012,88013,PORTO ALEGRE,13,VEREADOR,LENIRA BAGESTEIRO QUINTAL DA FONTOURA,4,FEMININO,8,SUPERIOR COMPLETO,-3,#NE#,195,0.013387018710933077,392,NÃO ELEITO
210000028954,2012,88013,PORTO ALEGRE,13,VEREADOR,ENIO JOSÉ HORLLE MENEGHETTI,2,MASCULINO,8,SUPERIOR COMPLETO,-3,#NE#,1121,0.07695819474336399,150,NÃO ELEITO
